date,channel,daypart,impressions,clicks,conversions,spend,cvr
2026-02-18,paid_social,midday,104653,1522,17,964.77,0.01162
2026-02-18,paid_social,morning,76235,1325,17,669.47,0.01316
2026-02-18,paid_social,prime,44255,867,11,419.72,0.01276
2026-02-18,programmatic_display,afternoon,127363,571,10,779.22,0.01804
2026-02-18,programmatic_display,early_morning,55285,254,3,318.62,0.0138
2026-02-18,programmatic_display,evening,104406,493,9,600.52,0.01856
2026-02-18,programmatic_display,late_night,23176,128,1,127.24,0.01003
2026-02-18,programmatic_display,midday,109896,468,8,576.24,0.01741
2026-02-18,programmatic_display,morning,73877,361,6,444.24,0.01936
2026-02-18,programmatic_display,prime,46021,222,3,242.03,0.0163
2026-02-18,youtube,afternoon,37573,385,10,665.64,0.02725
2026-02-18,youtube,early_morning,12306,112,1,214.41,0.01694
2026-02-18,youtube,evening,43334,515,15,724.79,0.03059
2026-02-18,youtube,late_night,7075,58,1,111.23,0.02718
2026-02-18,youtube,midday,33394,304,8,646.3,0.02641
2026-02-18,youtube,morning,24114,231,5,466.59,0.02383
2026-02-18,youtube,prime,19464,202,6,393.61,0.03159
2026-02-19,ctv,afternoon,7705,22,3,246.34,0.17544
2026-02-19,ctv,early_morning,2003,6,0,74.42,0.13131
2026-02-19,ctv,evening,14160,41,7,515.05,0.18948
2026-02-19,ctv,late_night,4334,13,1,150.48,0.12486
2026-02-19,ctv,midday,5148,11,1,197.41,0.15018
2026-02-19,ctv,morning,4317,17,2,158.37,0.13529
2026-02-19,ctv,prime,12363,37,7,413.47,0.20716
2026-02-19,paid_search,afternoon,48352,1884,48,1292.26,0.02594
2026-02-19,paid_search,early_morning,30397,1468,35,820.3,0.02399
2026-02-19,paid_search,evening,26889,1070,31,628.4,0.02908
2026-02-19,paid_search,late_night,11130,457,17,265.74,0.03782
2026-02-19,paid_search,midday,51910,2076,49,1342.39,0.02401
2026-02-19,paid_search,morning,50118,2187,60,1286.42,0.02778
2026-02-19,paid_search,prime,11908,504,19,258.93,0.03789
2026-02-19,paid_social,afternoon,118014,2086,31,1505.47,0.01508
2026-02-19,paid_social,early_morning,35058,548,5,505.12,0.01013
2026-02-19,paid_social,evening,122486,1968,29,1552.7,0.01499
2026-02-19,paid_social,late_night,21097,401,3,309.47,0.00876
2026-02-19,paid_social,midday,89156,1641,16,1196.72,0.01
2026-02-19,paid_social,morning,80483,1268,13,960.72,0.01058
2026-02-19,paid_social,prime,41350,717,9,499.28,0.01317
2026-02-19,programmatic_display,afternoon,132142,620,12,666.67,0.02051
2026-02-19,programmatic_display,early_morning,50081,221,3,266.62,0.01393
2026-02-19,programmatic_display,evening,102886,529,9,600.38,0.0183
2026-02-19,programmatic_display,late_night,22399,108,1,131.23,0.0108
2026-02-19,programmatic_display,midday,107378,513,9,614.27,0.0183
2026-02-19,programmatic_display,morning,86697,427,6,407.9,0.0161
2026-02-19,programmatic_display,prime,45573,249,4,223.93,0.01761
2026-02-19,youtube,afternoon,47238,423,11,607.04,0.02642
2026-02-19,youtube,early_morning,13838,117,2,228.2,0.01799
2026-02-19,youtube,evening,48065,505,15,699.93,0.03039
2026-02-19,youtube,late_night,8933,73,1,126.84,0.02384
2026-02-19,youtube,midday,38422,340,9,561.17,0.02874
2026-02-19,youtube,morning,29857,315,7,428.07,0.02452
2026-02-19,youtube,prime,24402,231,8,426.7,0.03492
2026-02-20,ctv,afternoon,7621,20,3,309.61,0.15783
2026-02-20,ctv,early_morning,2345,6,0,80.83,0.12479
2026-02-20,ctv,evening,17625,52,11,578.38,0.21354
2026-02-20,ctv,late_night,3958,12,1,154.31,0.1235
2026-02-20,ctv,midday,5904,19,2,198.85,0.14849
2026-02-20,ctv,morning,4907,17,2,201.17,0.1487
2026-02-20,ctv,prime,13837,46,9,533.12,0.20921
2026-02-20,paid_search,afternoon,48530,1942,47,1053.95,0.02446
2026-02-20,paid_search,early_morning,26445,1189,22,676.54,0.0191
2026-02-20,paid_search,evening,26448,1048,28,624.81,0.02703
2026-02-20,paid_search,late_night,12467,490,16,284.16,0.03373
2026-02-20,paid_search,midday,43068,1835,52,1300.0,0.02868
2026-02-20,paid_search,morning,50360,2181,61,1247.24,0.0283
2026-02-20,paid_search,prime,11928,461,19,262.2,0.04159
2026-02-20,paid_social,afternoon,130957,2463,30,1303.42,0.01219
2026-02-20,paid_social,early_morning,34893,675,6,361.58,0.01031
2026-02-20,paid_social,evening,135907,2169,30,1426.29,0.01418
2026-02-20,paid_social,late_night,23584,446,4,215.1,0.00909
2026-02-20,paid_social,midday,95053,1555,17,997.17,0.01107
2026-02-20,paid_social,morning,70625,1273,15,843.06,0.01252
2026-02-20,paid_social,prime,43887,709,9,415.33,0.01385
2026-02-20,programmatic_display,afternoon,106039,581,12,751.54,0.02117
2026-02-20,programmatic_display,early_morning,45819,213,2,327.3,0.01387
2026-02-20,programmatic_display,evening,98088,511,10,668.71,0.01982
2026-02-20,programmatic_display,late_night,17631,104,0,139.2,0.00857
2026-02-20,programmatic_display,midday,95194,475,8,701.27,0.01713
2026-02-20,programmatic_display,morning,69888,370,7,453.77,0.01911
2026-02-20,programmatic_display,prime,38437,167,2,268.05,0.01595
2026-02-20,youtube,afternoon,53697,573,15,802.68,0.02692
2026-02-20,youtube,early_morning,17601,158,3,276.1,0.02172
2026-02-20,youtube,evening,61108,632,20,934.1,0.03165
2026-02-20,youtube,late_night,10053,110,2,159.88,0.02623
2026-02-20,youtube,midday,50323,506,13,831.68,0.02678
2026-02-20,youtube,morning,38516,370,8,591.64,0.02236
2026-02-20,youtube,prime,29567,294,9,447.51,0.03149
2026-02-21,ctv,afternoon,6577,20,3,251.5,0.17368
2026-02-21,ctv,early_morning,1887,6,0,69.73,0.10358
2026-02-21,ctv,evening,14607,41,7,524.16,0.19107
2026-02-21,ctv,late_night,3339,11,1,132.03,0.14213
2026-02-21,ctv,midday,5637,17,2,179.1,0.15285
2026-02-21,ctv,morning,4167,12,1,153.25,0.13685
2026-02-21,ctv,prime,12430,33,6,425.9,0.21148
2026-02-21,paid_search,afternoon,34278,1474,40,927.76,0.02775
2026-02-21,paid_search,early_morning,19141,755,14,514.41,0.01866
2026-02-21,paid_search,evening,16763,636,18,407.98,0.0289
2026-02-21,paid_search,late_night,7946,323,12,204.8,0.03981
2026-02-21,paid_search,midday,30834,1356,34,911.07,0.02559
2026-02-21,paid_search,morning,32641,1148,32,855.98,0.0287
2026-02-21,paid_search,prime,7153,284,11,228.2,0.03968
2026-02-21,paid_social,afternoon,114991,2015,26,1108.92,0.01335
2026-02-21,paid_social,early_morning,33332,573,5,356.7,0.00933
2026-02-21,paid_social,evening,136699,2256,29,1302.31,0.01303
2026-02-21,paid_social,late_night,19519,299,3,210.74,0.01036
2026-02-21,paid_social,midday,94801,1696,17,940.59,0.01061
2026-02-21,paid_social,morning,62512,1231,14,705.5,0.01185
2026-02-21,paid_social,prime,38979,686,9,423.89,0.01443
2026-02-21,programmatic_display,afternoon,101636,488,9,705.78,0.02008
2026-02-21,programmatic_display,early_morning,43388,240,3,283.96,0.01476
2026-02-21,programmatic_display,evening,78042,319,5,599.05,0.01854
2026-02-21,programmatic_display,late_night,19155,104,1,126.56,0.00972
2026-02-21,programmatic_display,midday,95063,507,9,650.65,0.01879
2026-02-21,programmatic_display,morning,66991,292,5,444.99,0.01783
2026-02-21,programmatic_display,prime,37726,202,4,233.85,0.02119
2026-02-21,youtube,afternoon,41941,444,12,528.16,0.02734
2026-02-21,youtube,early_morning,14286,127,2,168.46,0.01956
2026-02-21,youtube,evening,45403,530,14,591.85,0.02741
2026-02-21,youtube,late_night,8380,85,2,91.98,0.02523
2026-02-21,youtube,midday,36676,463,11,456.84,0.02589
2026-02-21,youtube,morning,26379,249,5,359.4,0.02392
2026-02-21,youtube,prime,23820,215,7,314.73,0.03556
2026-02-22,ctv,afternoon,6988,20,3,252.12,0.16624
2026-02-22,ctv,early_morning,2146,6,0,54.91,0.11551
2026-02-22,ctv,evening,15497,51,8,443.23,0.17092
2026-02-22,ctv,late_night,3816,10,1,125.42,0.13366
2026-02-22,ctv,midday,5409,14,1,178.74,0.12288
2026-02-22,ctv,morning,4930,14,1,156.85,0.1367
2026-02-22,ctv,prime,12366,37,7,393.51,0.19962
2026-02-22,paid_search,afternoon,34604,1410,37,825.62,0.02682
2026-02-22,paid_search,early_morning,19656,854,17,500.36,0.02014
2026-02-22,paid_search,evening,16940,661,18,425.61,0.02834
2026-02-22,paid_search,late_night,8114,302,11,177.94,0.03904
2026-02-22,paid_search,midday,38273,1593,40,851.45,0.02525
2026-02-22,paid_search,morning,39680,1340,37,783.67,0.0278
2026-02-22,paid_search,prime,8253,374,14,189.46,0.03843
2026-02-22,paid_social,afternoon,96201,1639,21,1054.27,0.01338
2026-02-22,paid_social,early_morning,24603,430,4,314.3,0.00956
2026-02-22,paid_social,evening,96815,1816,27,1068.24,0.0152
2026-02-22,paid_social,late_night,14305,248,2,160.08,0.00831
2026-02-22,paid_social,midday,73596,1572,17,786.12,0.01129
2026-02-22,paid_social,morning,51849,976,12,608.64,0.01279
2026-02-22,paid_social,prime,30017,639,8,287.04,0.01363
2026-02-22,programmatic_display,afternoon,104690,580,12,628.35,0.02076
2026-02-22,programmatic_display,early_morning,36677,190,2,226.8,0.0156
2026-02-22,programmatic_display,evening,84145,384,7,506.14,0.01956
2026-02-22,programmatic_display,late_night,19082,91,1,99.0,0.0142
2026-02-22,programmatic_display,midday,93646,481,9,501.87,0.01917
2026-02-22,programmatic_display,morning,60599,307,5,356.3,0.0178
2026-02-22,programmatic_display,prime,33931,183,3,217.28,0.01875
2026-02-22,youtube,afternoon,31163,273,8,501.86,0.02954
2026-02-22,youtube,early_morning,10441,118,2,185.35,0.02071
2026-02-22,youtube,evening,32609,336,11,627.72,0.03311
2026-02-22,youtube,late_night,6204,60,1,112.27,0.02542
2026-02-22,youtube,midday,29737,285,7,438.02,0.02535
2026-02-22,youtube,morning,23314,225,5,358.05,0.02341
2026-02-22,youtube,prime,18104,191,6,313.95,0.03201
2026-02-23,ctv,afternoon,9135,26,4,267.28,0.18284
2026-02-23,ctv,early_morning,2695,8,0,69.0,0.11316
2026-02-23,ctv,evening,18557,59,13,570.86,0.22177
2026-02-23,ctv,late_night,5217,21,3,152.52,0.14801
2026-02-23,ctv,midday,7179,16,2,186.5,0.15197
2026-02-23,ctv,morning,6062,19,2,165.66,0.13661
2026-02-23,ctv,prime,14973,38,8,428.18,0.2294
2026-02-23,paid_search,afternoon,38912,1501,32,1341.55,0.02174
2026-02-23,paid_search,early_morning,22741,961,23,722.69,0.02418
2026-02-23,paid_search,evening,20107,745,21,528.29,0.02855
2026-02-23,paid_search,late_night,9112,335,11,268.46,0.03552
2026-02-23,paid_search,midday,35608,1614,43,1186.45,0.02684
2026-02-23,paid_search,morning,36095,1299,32,1070.56,0.02485
2026-02-23,paid_search,prime,8527,303,11,265.08,0.03949
2026-02-23,paid_social,afternoon,156065,2492,32,1325.27,0.01293
2026-02-23,paid_social,early_morning,40792,774,8,369.54,0.01159
2026-02-23,paid_social,evening,139658,2578,36,1381.14,0.01413
2026-02-23,paid_social,late_night,23996,505,4,225.46,0.00859
2026-02-23,paid_social,midday,112478,1940,23,951.53,0.01201
2026-02-23,paid_social,morning,89576,1552,18,823.6,0.01189
2026-02-23,paid_social,prime,49439,913,11,451.12,0.01278
2026-02-23,programmatic_display,afternoon,123466,675,13,755.74,0.02034
2026-02-23,programmatic_display,early_morning,43503,240,3,270.17,0.01424
2026-02-23,programmatic_display,evening,101259,469,9,633.65,0.01955
2026-02-23,programmatic_display,late_night,19768,98,1,125.98,0.01135
2026-02-23,programmatic_display,midday,93479,427,6,660.17,0.01573
2026-02-23,programmatic_display,morning,74809,373,7,462.54,0.02018
2026-02-23,programmatic_display,prime,41269,192,2,259.7,0.01536
2026-02-23,youtube,afternoon,42340,432,10,727.92,0.02373
2026-02-23,youtube,early_morning,13757,138,2,235.33,0.0157
2026-02-23,youtube,evening,44203,472,15,673.13,0.03235
2026-02-23,youtube,late_night,7813,75,2,119.83,0.02712
2026-02-23,youtube,midday,37767,413,11,612.57,0.02725
2026-02-23,youtube,morning,27195,251,6,484.8,0.02645
2026-02-23,youtube,prime,24963,275,7,403.01,0.02827
2026-02-24,ctv,afternoon,9562,29,4,297.76,0.17213
2026-02-24,ctv,early_morning,2485,6,0,80.7,0.10592
2026-02-24,ctv,evening,21086,61,13,618.38,0.21931
2026-02-24,ctv,late_night,5120,14,1,159.87,0.12471
2026-02-24,ctv,midday,7523,24,3,221.52,0.15319
2026-02-24,ctv,morning,5902,15,2,177.35,0.15968
2026-02-24,ctv,prime,15668,48,9,501.53,0.20115
2026-02-24,paid_search,afternoon,45937,1904,40,1231.44,0.0215
2026-02-24,paid_search,early_morning,24721,1023,18,738.93,0.0184
2026-02-24,paid_search,evening,20529,976,29,525.29,0.03056
2026-02-24,paid_search,late_night,11114,420,14,279.79,0.03449
2026-02-24,paid_search,midday,41970,1704,48,1151.12,0.02847
2026-02-24,paid_search,morning,38463,1406,38,1252.58,0.02764
2026-02-24,paid_search,prime,10219,350,13,279.85,0.03907
2026-02-24,paid_social,afternoon,125156,2598,31,1357.18,0.01218
2026-02-24,paid_social,early_morning,38461,678,7,396.64,0.01075
2026-02-24,paid_social,evening,131602,2326,31,1181.86,0.01362
2026-02-24,paid_social,late_night,21984,382,3,225.58,0.00901
2026-02-24,paid_social,midday,92218,1792,22,1099.11,0.01247
2026-02-24,paid_social,morning,79989,1507,21,817.56,0.01402
2026-02-24,paid_social,prime,41975,897,11,512.5,0.01256
2026-02-24,programmatic_display,afternoon,123140,636,11,822.88,0.01756
2026-02-24,programmatic_display,early_morning,52353,276,4,291.32,0.01686
2026-02-24,programmatic_display,evening,124786,648,13,642.57,0.02086
2026-02-24,programmatic_display,late_night,24846,109,1,138.34,0.01072
2026-02-24,programmatic_display,midday,125351,672,13,703.16,0.02063
2026-02-24,programmatic_display,morning,87531,403,6,489.93,0.01568
2026-02-24,programmatic_display,prime,49044,241,3,232.91,0.01476
2026-02-24,youtube,afternoon,37802,399,11,729.17,0.02761
2026-02-24,youtube,early_morning,14479,142,2,240.8,0.0181
2026-02-24,youtube,evening,50817,476,15,789.9,0.03157
2026-02-24,youtube,late_night,7106,70,1,132.73,0.02166
2026-02-24,youtube,midday,37038,401,9,560.0,0.02441
2026-02-24,youtube,morning,27426,285,6,494.73,0.02127
2026-02-24,youtube,prime,22850,235,7,428.04,0.03231
2026-02-25,ctv,afternoon,9122,30,5,277.63,0.17565
2026-02-25,ctv,early_morning,2312,7,0,80.7,0.11834
2026-02-25,ctv,evening,18770,62,11,535.09,0.19333
2026-02-25,ctv,late_night,4540,13,1,170.14,0.13827
2026-02-25,ctv,midday,6606,19,2,215.89,0.14674
2026-02-25,ctv,morning,4628,13,1,185.7,0.14479
2026-02-25,ctv,prime,15060,40,9,449.5,0.23494
2026-02-25,paid_search,afternoon,55719,2036,46,1142.75,0.02295
2026-02-25,paid_search,early_morning,29794,999,18,695.59,0.01816
2026-02-25,paid_search,evening,22915,944,22,533.12,0.0237
2026-02-25,paid_search,late_night,12112,477,17,251.84,0.03656
2026-02-25,paid_search,midday,48629,2163,49,1187.72,0.02304
2026-02-25,paid_search,morning,42989,1755,44,1172.81,0.02525
2026-02-25,paid_search,prime,10651,410,16,247.74,0.04072
2026-02-25,paid_social,afternoon,107465,2051,25,1228.39,0.01247
2026-02-25,paid_social,early_morning,31500,511,5,337.57,0.00983
2026-02-25,paid_social,evening,124219,2654,38,1180.98,0.01447
2026-02-25,paid_social,late_night,18353,302,3,233.93,0.01084
2026-02-25,paid_social,midday,84021,1778,18,936.77,0.01055
2026-02-25,paid_social,morning,62336,1036,12,701.49,0.01171
2026-02-25,paid_social,prime,36602,717,9,453.13,0.01323
2026-02-25,programmatic_display,afternoon,129040,577,11,723.81,0.0198
2026-02-25,programmatic_display,early_morning,48012,250,3,280.2,0.01339
2026-02-25,programmatic_display,evening,118366,563,10,692.04,0.01937
2026-02-25,programmatic_display,late_night,22691,120,1,130.75,0.01256
2026-02-25,programmatic_display,midday,128363,749,13,733.63,0.01866
2026-02-25,programmatic_display,morning,81891,457,7,477.47,0.01638
2026-02-25,programmatic_display,prime,44717,240,4,246.37,0.01761
2026-02-25,youtube,afternoon,34932,391,11,650.01,0.03023
2026-02-25,youtube,early_morning,11299,112,1,204.21,0.01724
2026-02-25,youtube,evening,40844,363,11,717.92,0.03183
2026-02-25,youtube,late_night,6572,57,1,127.0,0.02218
2026-02-25,youtube,midday,30322,305,8,525.57,0.02783
2026-02-25,youtube,morning,22529,229,5,386.86,0.02473
2026-02-25,youtube,prime,21118,195,6,370.9,0.03289
2026-02-26,ctv,afternoon,9619,34,5,299.45,0.16314
2026-02-26,ctv,early_morning,2768,8,0,84.86,0.09694
2026-02-26,ctv,evening,20718,69,13,671.64,0.19245
2026-02-26,ctv,late_night,5467,17,2,199.27,0.14028
2026-02-26,ctv,midday,8034,22,3,252.22,0.15679
2026-02-26,ctv,morning,6099,18,2,218.23,0.11949
2026-02-26,ctv,prime,15181,52,11,528.56,0.21999
2026-02-26,paid_search,afternoon,30457,1378,38,917.61,0.02777
2026-02-26,paid_search,early_morning,17699,768,14,498.6,0.01903
2026-02-26,paid_search,evening,16288,705,17,438.2,0.02522
2026-02-26,paid_search,late_night,7224,317,12,203.18,0.03968
2026-02-26,paid_search,midday,30075,1021,21,924.08,0.02107
2026-02-26,paid_search,morning,36118,1305,33,903.03,0.02552
2026-02-26,paid_search,prime,6420,232,9,205.49,0.03938
2026-02-26,paid_social,afternoon,106835,1792,23,1211.69,0.01333
2026-02-26,paid_social,early_morning,31217,513,4,342.83,0.00946
2026-02-26,paid_social,evening,108610,1899,28,1173.6,0.01493
2026-02-26,paid_social,late_night,16465,344,3,198.05,0.009
2026-02-26,paid_social,midday,82037,1385,15,892.98,0.0109
2026-02-26,paid_social,morning,54253,951,10,686.4,0.01078
2026-02-26,paid_social,prime,36078,694,9,396.62,0.01299
2026-02-26,programmatic_display,afternoon,135753,726,16,694.32,0.02263
2026-02-26,programmatic_display,early_morning,51407,263,3,305.01,0.0134
2026-02-26,programmatic_display,evening,109021,587,11,606.71,0.01936
2026-02-26,programmatic_display,late_night,20826,114,1,119.94,0.01341
2026-02-26,programmatic_display,midday,136577,649,11,675.36,0.01811
2026-02-26,programmatic_display,morning,85283,475,7,459.01,0.01648
2026-02-26,programmatic_display,prime,50520,238,3,255.36,0.01676
2026-02-26,youtube,afternoon,53381,552,15,797.2,0.02787
2026-02-26,youtube,early_morning,15097,189,3,247.96,0.02007
2026-02-26,youtube,evening,57843,542,16,779.36,0.03024
2026-02-26,youtube,late_night,9871,89,2,135.26,0.02802
2026-02-26,youtube,midday,46768,463,12,634.21,0.02738
2026-02-26,youtube,morning,33863,334,8,508.13,0.02531
2026-02-26,youtube,prime,26725,296,8,431.81,0.03006
2026-02-27,ctv,afternoon,10373,37,6,330.4,0.17202
2026-02-27,ctv,early_morning,2770,7,0,96.54,0.11115
2026-02-27,ctv,evening,20475,59,12,720.14,0.21054
2026-02-27,ctv,late_night,4903,14,1,205.57,0.11914
2026-02-27,ctv,midday,8184,23,3,233.01,0.14074
2026-02-27,ctv,morning,6413,18,2,192.46,0.1349
2026-02-27,ctv,prime,15498,48,10,540.5,0.22513
2026-02-27,paid_search,afternoon,43939,1995,51,1025.91,0.02557
2026-02-27,paid_search,early_morning,25933,1048,19,554.83,0.01881
2026-02-27,paid_search,evening,21539,787,20,508.67,0.02607
2026-02-27,paid_search,late_night,9583,384,14,216.35,0.03732
2026-02-27,paid_search,midday,41579,1794,45,1025.04,0.02529
2026-02-27,paid_search,morning,42868,1746,47,1128.19,0.02716
2026-02-27,paid_search,prime,9826,426,16,197.39,0.03759
2026-02-27,paid_social,afternoon,102797,2050,23,1319.69,0.01163
2026-02-27,paid_social,early_morning,30320,530,6,437.17,0.01178
2026-02-27,paid_social,evening,102793,2117,29,1402.2,0.01403
2026-02-27,paid_social,late_night,18409,363,2,225.0,0.00807
2026-02-27,paid_social,midday,75514,1403,16,1197.81,0.01164
2026-02-27,paid_social,morning,59787,1058,12,750.03,0.01156
2026-02-27,paid_social,prime,36119,740,9,456.17,0.01242
2026-02-27,programmatic_display,afternoon,145777,734,14,821.74,0.02036
2026-02-27,programmatic_display,early_morning,58671,234,3,316.1,0.01312
2026-02-27,programmatic_display,evening,124422,559,11,655.0,0.0214
2026-02-27,programmatic_display,late_night,25405,111,1,136.82,0.0123
2026-02-27,programmatic_display,midday,116337,582,12,716.56,0.02114
2026-02-27,programmatic_display,morning,90821,520,9,527.85,0.01765
2026-02-27,programmatic_display,prime,43438,179,2,301.9,0.01625
2026-02-27,youtube,afternoon,44325,451,11,721.76,0.02593
2026-02-27,youtube,early_morning,13004,132,2,212.33,0.02071
2026-02-27,youtube,evening,45667,409,11,831.62,0.02884
2026-02-27,youtube,late_night,8113,83,2,131.49,0.02506
2026-02-27,youtube,midday,41283,447,11,658.37,0.02462
